lensid,MJD,filter,RA,RA_err,DEC,DEC_err,x,x_com_err,y,y_com_err,flux,flux_err,size,size_err,e1,e2,psf_sigma,sky
35762883,60499.426584,u,0,0,0,0,0.0144170043268,0,0.347238662533,0,6.42590190531,0.12321840865797298,1.20991812086,0,-0.0162548720837,-0.0153557257727,1.161205,23.025886
409363,60499.426584,u,0,0,0,0,-1.52463177283,0,-0.780680953284,0,57.6643656493,0.12321840865797298,1.85263570397,0,0.380038708448,0.567229390144,1.161205,23.025886
19707312,60499.426584,u,0,0,0,0,0.649134210208,0,-0.27694886918,0,2.9558155355,0.12321840865797298,1.26805347196,0,0.027081694454,-0.0560394451022,1.161205,23.025886
4786161,60499.426584,u,0,0,0,0,-0.123262246953,0,-0.20995065209,0,3.7128451674,0.12321840865797298,1.26485573625,0,-0.0765713602304,0.028863504529,1.161205,23.025886
8238505,60499.426584,u,0,0,0,0,0.489995237782,0,-0.236143527338,0,4.1546679829,0.12321840865797298,1.42715016816,0,-0.0189920216799,0.0940257012844,1.161205,23.025886
49161272,60499.426584,u,0,0,0,0,0.190120459731,0,-0.568103294851,0,9.44269403535,0.12321840865797298,1.232416643,0,-0.0375145711005,-0.0192607045174,1.161205,23.025886
5174697,60499.426584,u,0,0,0,0,1.34497841234,0,-0.800531798155,0,2.95858774191,0.12321840865797298,1.40543989391,0,0.0737397521734,-0.285067558289,1.161205,23.025886
38933261,60499.426584,u,0,0,0,0,-0.185168659487,0,0.6140928958,0,186.463240828,0.12321840865797298,1.34372831344,0,0.0145245147869,-0.154809251428,1.161205,23.025886
5976939,60499.426584,u,0,0,0,0,-0.200934799586,0,0.786113082516,0,2.7772793508,0.12321840865797298,1.33557259135,0,-0.120028614998,-0.122298017144,1.161205,23.025886
2535585,60499.426584,u,0,0,0,0,0.342605243193,0,0.61709762209,0,4.04553346995,0.12321840865797298,1.36682196567,0,0.0588319189847,-0.0505055226386,1.161205,23.025886
13152642,60501.393583,g,0,0,0,0,-0.00446848242869,0,0.0147279418603,0,0.939352622456,0.03780140967406274,1.14496351454,0,0.0195614509284,0.0617247149348,1.056155,24.308805
28927224,60501.393583,g,0,0,0,0,0.44385136923,0,0.134716958414,0,2.37260078788,0.03780140967406274,1.11825794822,0,0.0258299093693,-0.0140872681513,1.056155,24.308805
24573293,60501.393583,g,0,0,0,0,0.0238142393906,0,-0.232654263125,0,1.4388096318,0.03780140967406274,1.22481842591,0,-0.163532346487,0.0394550859928,1.056155,24.308805
120117,60501.393583,g,0,0,0,0,0.0972768490046,0,0.106056293569,0,205.618820613,0.03780140967406274,1.12111288065,0,0.00324823195115,-0.0121173262596,1.056155,24.308805
30737083,60501.393583,g,0,0,0,0,-0.131573393848,0,0.00495356816922,0,16.7712981623,0.03780140967406274,1.30411467013,0,-0.172060400248,0.23057936132,1.056155,24.308805
35762883,60501.393583,g,0,0,0,0,0.0142833874093,0,0.345867280542,0,7.01544879812,0.03780140967406274,1.13381827584,0,-0.019590370357,-0.0184962246567,1.056155,24.308805
409363,60501.393583,g,0,0,0,0,-0.0135053727274,0,0.0363691453601,0,102.539355713,0.03780140967406274,1.22791863837,0,0.119422905147,0.17849329114,1.056155,24.308805
19707312,60501.393583,g,0,0,0,0,0.620342662049,0,-0.259669029746,0,3.34375348501,0.03780140967406274,1.15660768612,0,0.0343247130513,-0.0731912925839,1.056155,24.308805
4786161,60501.393583,g,0,0,0,0,-0.036665328053,0,-0.0855620004843,0,6.35769915773,0.03780140967406274,1.1505035246,0,-0.0625155195594,0.0356837958097,1.056155,24.308805
8238505,60501.393583,g,0,0,0,0,0.297569576836,0,-0.0695082273687,0,7.91119280868,0.03780140967406274,1.24061487302,0,-0.0075579835102,0.0303423497826,1.056155,24.308805
49161272,60501.393583,g,0,0,0,0,0.189604160107,0,-0.561702483246,0,11.3133705779,0.03780140967406274,1.1448680728,0,-0.0452099665999,-0.0229353792965,1.056155,24.308805
5174697,60501.393583,g,0,0,0,0,0.527711041583,0,-0.201750386102,0,6.9000943263,0.03780140967406274,1.3327811708,0,0.093608751893,-0.317388921976,1.056155,24.308805
38933261,60501.393583,g,0,0,0,0,-0.187712465692,0,0.611940177509,0,219.53623851,0.03780140967406274,1.23557144528,0,0.0172108057886,-0.184238702059,1.056155,24.308805
5976939,60501.393583,g,0,0,0,0,-0.0659922288807,0,0.479511483725,0,4.68734983379,0.03780140967406274,1.2139980576,0,-0.123465232551,-0.128164559603,1.056155,24.308805
2535585,60501.393583,g,0,0,0,0,0.293166789848,0,0.505809959058,0,10.251858685,0.03780140967406274,1.22394441159,0,0.0408336780965,-0.0294397752732,1.056155,24.308805
13152642,60501.409224,g,0,0,0,0,-0.00240995617159,0,0.0163045770677,0,0.933621128621,0.0343462712674256,1.09608118147,0,0.0212256647646,0.0669176205993,1.006055,24.412876
28927224,60501.409224,g,0,0,0,0,0.446954374752,0,0.13507474263,0,2.36727529936,0.0343462712674256,1.08917707155,0,0.0283773727715,-0.0154701825231,1.006055,24.412876
24573293,60501.409224,g,0,0,0,0,0.024284419608,0,-0.231806770178,0,1.44343387162,0.0343462712674256,1.15201185917,0,-0.179045021534,0.0432044193149,1.006055,24.412876
120117,60501.409224,g,0,0,0,0,0.0980065022864,0,0.105295525525,0,206.43296836,0.0343462712674256,1.05675079646,0,0.00327883777209,-0.0118090035394,1.006055,24.412876
30737083,60501.409224,g,0,0,0,0,-0.130568656111,0,0.00744344189658,0,16.8529131006,0.0343462712674256,1.24968189225,0,-0.18635559082,0.249729171395,1.006055,24.412876
35762883,60501.409224,g,0,0,0,0,0.0143227961804,0,0.343304861929,0,6.95243497727,0.0343462712674256,1.08523396281,0,-0.0215430408716,-0.0203397758305,1.006055,24.412876
409363,60501.409224,g,0,0,0,0,0.0351617852792,0,0.0624502881106,0,98.9545901539,0.0343462712674256,1.13630859955,0,0.0837694257498,0.124767318368,1.006055,24.412876
19707312,60501.409224,g,0,0,0,0,0.623686717751,0,-0.258113362183,0,3.3738638526,0.0343462712674256,1.10860873801,0,0.0375525616109,-0.0800880417228,1.006055,24.412876
4786161,60501.409224,g,0,0,0,0,-0.0367013233861,0,-0.0857007109964,0,6.32146553508,0.0343462712674256,1.08873858021,0,-0.0686100274324,0.0392671190202,1.006055,24.412876
8238505,60501.409224,g,0,0,0,0,0.296196780511,0,-0.0686302117205,0,7.94834704832,0.0343462712674256,1.19272451188,0,-0.00812601670623,0.0322085879743,1.006055,24.412876
49161272,60501.409224,g,0,0,0,0,0.192230035971,0,-0.566121371806,0,11.3428453836,0.0343462712674256,1.08788709166,0,-0.0491558648646,-0.0249243732542,1.006055,24.412876
5174697,60501.409224,g,0,0,0,0,0.51429110669,0,-0.195101704968,0,6.90581651521,0.0343462712674256,1.27013469838,0,0.100005544722,-0.339148074389,1.006055,24.412876
38933261,60501.409224,g,0,0,0,0,-0.188690038669,0,0.608888989032,0,220.53235931,0.0343462712674256,1.16770062857,0,0.0187816619873,-0.201073780656,1.006055,24.412876
5976939,60501.409224,g,0,0,0,0,-0.0652428656429,0,0.478907069314,0,4.74961351518,0.0343462712674256,1.17575492239,0,-0.134837895632,-0.13997232914,1.006055,24.412876
2535585,60501.409224,g,0,0,0,0,0.294805542817,0,0.50344336564,0,10.3468424125,0.0343462712674256,1.19139616473,0,0.0444686040282,-0.0317974351346,1.006055,24.412876
13152642,60512.402194,z,0,0,0,0,0.0507360037591,0,0.0591382135032,0,40.0292360055,0.22536039524740548,0.93371954317,0,0.0156057095155,0.0496884137392,0.84779,22.370381
28927224,60512.402194,z,0,0,0,0,0.162229816771,0,0.107911944882,0,18.1053628794,0.22536039524740548,0.907300435627,0,0.0188839808106,-0.00173156836536,0.84779,22.370381
24573293,60512.402194,z,0,0,0,0,0.0958424728048,0,0.0826648221671,0,23.9254652408,0.22536039524740548,0.899259942958,0,-0.0212443228811,0.00598862860352,0.84779,22.370381
120117,60512.402194,z,0,0,0,0,0.100741372833,0,0.101279068693,0,1121.70687875,0.22536039524740548,0.907000660207,0,0.000841988483444,-0.00251466478221,0.84779,22.370381
30737083,60512.402194,z,0,0,0,0,0.048158843922,0,0.0993945710398,0,75.3128728476,0.22536039524740548,0.947355280582,0,-0.0706733614206,0.101420722902,0.84779,22.370381
35762883,60512.402194,z,0,0,0,0,0.0560111172024,0,0.227717094324,0,18.9648987126,0.22536039524740548,0.908966397747,0,-0.0248718280345,-0.0222615059465,0.84779,22.370381
409363,60512.402194,z,0,0,0,0,0.100543904654,0,0.100174479831,0,657.21507581,0.22536039524740548,0.894853440658,0,0.0036749439314,0.005209680181,0.84779,22.370381
19707312,60512.402194,z,0,0,0,0,0.171127782938,0,0.0518012020101,0,29.558973375,0.22536039524740548,0.920576237042,0,0.0190428812057,-0.0464545711875,0.84779,22.370381
4786161,60512.402194,z,0,0,0,0,0.084855611135,0,0.079837183171,0,60.7172563422,0.22536039524740548,0.903065535385,0,-0.0130377514288,0.0101260263473,0.84779,22.370381
8238505,60512.402194,z,0,0,0,0,0.114729967075,0,0.0890324715438,0,113.701651513,0.22536039524740548,0.895045228538,0,-0.000354026677087,8.48157287692e-05,0.84779,22.370381
49161272,60512.402194,z,0,0,0,0,0.121027524213,0,-0.0471027031574,0,61.1212566054,0.22536039524740548,0.921645793722,0,-0.0672235563397,-0.0227533821017,0.84779,22.370381
5174697,60512.402194,z,0,0,0,0,0.114270920972,0,0.0921965330553,0,93.290551786,0.22536039524740548,0.882534055874,0,0.00745915714651,-0.0250793974847,0.84779,22.370381
38933261,60512.402194,z,0,0,0,0,-0.107481128497,0,0.484265160693,0,391.150714183,0.22536039524740548,1.01994450571,0,-8.09627017588e-05,-0.246137261391,0.84779,22.370381
5976939,60512.402194,z,0,0,0,0,0.0882264955869,0,0.130042595883,0,51.7341289897,0.22536039524740548,0.903681613137,0,-0.0215726792812,-0.0226277373731,0.84779,22.370381
2535585,60512.402194,z,0,0,0,0,0.137261581621,0,0.177493430598,0,60.0938153737,0.22536039524740548,0.916838726044,0,-0.000655581417959,0.00741579942405,0.84779,22.370381
13152642,60512.421918,z,0,0,0,0,0.0523159722315,0,0.0601387677658,0,40.1615325342,0.20368375634601676,0.88698704433,0,0.016453396529,0.0522912591696,0.815221,22.480184
28927224,60512.421918,z,0,0,0,0,0.161634802603,0,0.108203232026,0,18.0322115573,0.20368375634601676,0.880067781348,0,0.0203451290727,-0.00186759431381,0.815221,22.480184
24573293,60512.421918,z,0,0,0,0,0.096127541382,0,0.0837755149793,0,24.0333630112,0.20368375634601676,0.879844337774,0,-0.0224522072822,0.00631099008024,0.815221,22.480184
120117,60512.421918,z,0,0,0,0,0.101410873575,0,0.101135036379,0,1111.82831574,0.20368375634601676,0.8621996454,0,0.00083718704991,-0.00235879002139,0.815221,22.480184
30737083,60512.421918,z,0,0,0,0,0.0501040524664,0,0.100215983733,0,74.94609003,0.20368375634601676,0.91853238819,0,-0.0750107616186,0.106868565083,0.815221,22.480184
35762883,60512.421918,z,0,0,0,0,0.0557695000479,0,0.229770523913,0,19.1455992261,0.20368375634601676,0.863451364146,0,-0.0268712136894,-0.0240501072258,0.815221,22.480184
409363,60512.421918,z,0,0,0,0,0.101616017897,0,0.100566467255,0,659.031753407,0.20368375634601676,0.873904897956,0,0.00280130864121,0.00386677705683,0.815221,22.480184
19707312,60512.421918,z,0,0,0,0,0.171231740686,0,0.0518857997342,0,29.6265240719,0.20368375634601676,0.872467282683,0,0.0203259009868,-0.0495748259127,0.815221,22.480184
4786161,60512.421918,z,0,0,0,0,0.0845308776425,0,0.0803696749477,0,60.3087183287,0.20368375634601676,0.861366181047,0,-0.0139583433047,0.0108267450705,0.815221,22.480184
8238505,60512.421918,z,0,0,0,0,0.113887872696,0,0.0892700976393,0,112.410630351,0.20368375634601676,0.866194183616,0,-0.000355955766281,-3.10378600261e-05,0.815221,22.480184
49161272,60512.421918,z,0,0,0,0,0.120261740937,0,-0.0459060441366,0,62.1125643235,0.20368375634601676,0.892799125862,0,-0.072173178196,-0.0244318637997,0.815221,22.480184
5174697,60512.421918,z,0,0,0,0,0.113640952817,0,0.0927098651981,0,92.9682797569,0.20368375634601676,0.868937201775,0,0.00716334534809,-0.0242048092186,0.815221,22.480184
38933261,60512.421918,z,0,0,0,0,-0.10739328178,0,0.481457203804,0,393.32938648,0.20368375634601676,0.982473651954,0,-0.000182504867553,-0.263363152742,0.815221,22.480184
5976939,60512.421918,z,0,0,0,0,0.0885917204554,0,0.127705544865,0,52.4382825198,0.20368375634601676,0.86179637505,0,-0.0224566459656,-0.0235481522977,0.815221,22.480184
2535585,60512.421918,z,0,0,0,0,0.136695132286,0,0.173969168483,0,60.1542276265,0.20368375634601676,0.896978260426,0,-0.000771255872678,0.00808296632022,0.815221,22.480184
13152642,60520.391818,r,0,0,0,0,-0.0316600363325,0,-0.00722453009525,0,6.17802554073,0.05473783242101632,1.17208214889,0,0.0239751264453,0.0749182403088,1.054987,23.906856
28927224,60520.391818,r,0,0,0,0,0.325045508744,0,0.12448687269,0,3.99980637066,0.05473783242101632,1.13225865135,0,0.0286015979946,-0.00706403376535,1.054987,23.906856
24573293,60520.391818,r,0,0,0,0,0.0697559204868,0,-0.0295455931823,0,3.90564977718,0.05473783242101632,1.17400720349,0,-0.0812541097403,0.0220554284751,1.054987,23.906856
120117,60520.391818,r,0,0,0,0,0.100002708595,0,0.102687628742,0,581.336662164,0.05473783242101632,1.10481502346,0,0.0012491325615,-0.004645712208,1.054987,23.906856
30737083,60520.391818,r,0,0,0,0,-0.0776789514597,0,0.0356035637513,0,24.39541394,0.05473783242101632,1.24657921646,0,-0.136701792479,0.189757689834,1.054987,23.906856
35762883,60520.391818,r,0,0,0,0,0.0220780266094,0,0.323151706208,0,8.39908847311,0.05473783242101632,1.14123007181,0,-0.0198063850403,-0.0184542573988,1.054987,23.906856
409363,60520.391818,r,0,0,0,0,0.0840594722447,0,0.0914117647271,0,324.010081108,0.05473783242101632,1.11799692811,0,0.0207790620625,0.0309627335519,1.054987,23.906856
19707312,60520.391818,r,0,0,0,0,0.392682104954,0,-0.100924710105,0,6.40176210128,0.05473783242101632,1.17131846103,0,0.034833997488,-0.0818683207035,1.054987,23.906856
4786161,60520.391818,r,0,0,0,0,0.0461570344005,0,0.0296142199274,0,19.3346201088,0.05473783242101632,1.13384270852,0,-0.0267707873136,0.0193130150437,1.054987,23.906856
8238505,60520.391818,r,0,0,0,0,0.160567778871,0,0.0501022281135,0,24.3650903,0.05473783242101632,1.14813648167,0,-0.00142026960384,0.00342317530885,1.054987,23.906856
49161272,60520.391818,r,0,0,0,0,0.174885939235,0,-0.439988344065,0,14.8791088528,0.05473783242101632,1.15633518478,0,-0.0654467120767,-0.0271117165685,1.054987,23.906856
5174697,60520.391818,r,0,0,0,0,0.175368681775,0,0.049675631543,0,24.9822610199,0.05473783242101632,1.15961890478,0,0.0239597279578,-0.0795414671302,1.054987,23.906856
38933261,60520.391818,r,0,0,0,0,-0.17861493414,0,0.598692324117,0,238.801015777,0.05473783242101632,1.21945140069,0,0.0147565687075,-0.183358028531,1.054987,23.906856
5976939,60520.391818,r,0,0,0,0,0.0474983714489,0,0.221257181981,0,13.8804578053,0.05473783242101632,1.15329570743,0,-0.0530927851796,-0.0556107833982,1.054987,23.906856
2535585,60520.391818,r,0,0,0,0,0.180383411358,0,0.267059570444,0,27.1851812533,0.05473783242101632,1.16343569028,0,0.00414651306346,0.00352589506656,1.054987,23.906856
13152642,60520.409016,r,0,0,0,0,-0.030275489438,0,-0.00622952748219,0,6.22121121379,0.051893814571915,1.13477970634,0,0.0252541899681,0.0788837522268,1.023743,23.964786
28927224,60520.409016,r,0,0,0,0,0.32684716985,0,0.12313341327,0,3.99948928563,0.051893814571915,1.08907669251,0,0.0303611624986,-0.00749184144661,1.023743,23.964786
24573293,60520.409016,r,0,0,0,0,0.0693149353931,0,-0.028553630906,0,3.9026626139,0.051893814571915,1.14313410404,0,-0.0857620537281,0.0232686437666,1.023743,23.964786
120117,60520.409016,r,0,0,0,0,0.0998544343494,0,0.101833523825,0,581.247431154,0.051893814571915,1.07488587641,0,0.00125691934954,-0.0045751798898,1.023743,23.964786
30737083,60520.409016,r,0,0,0,0,-0.0770217779881,0,0.0370025816173,0,24.5751034144,0.051893814571915,1.23232319876,0,-0.143874645233,0.199636548758,1.023743,23.964786
35762883,60520.409016,r,0,0,0,0,0.0218861193805,0,0.325230132588,0,8.38509232583,0.051893814571915,1.06998667264,0,-0.0210138503462,-0.0195788741112,1.023743,23.964786
409363,60520.409016,r,0,0,0,0,0.0874914255713,0,0.0929506157789,0,324.775512497,0.051893814571915,1.09604583985,0,0.0181435123086,0.0269711557776,1.023743,23.964786
19707312,60520.409016,r,0,0,0,0,0.393518876093,0,-0.100102325982,0,6.37836996918,0.051893814571915,1.127080044,0,0.036935839802,-0.0868133157492,1.023743,23.964786
4786161,60520.409016,r,0,0,0,0,0.0470666329723,0,0.0298789187619,0,19.433287987,0.051893814571915,1.10156845621,0,-0.02832891047,0.020442398265,1.023743,23.964786
8238505,60520.409016,r,0,0,0,0,0.158696179428,0,0.0502484476585,0,24.3748238253,0.051893814571915,1.11761895537,0,-0.00146708171815,0.0034072434064,1.023743,23.964786
49161272,60520.409016,r,0,0,0,0,0.175021614559,0,-0.444880360559,0,14.8869002855,0.051893814571915,1.12413368774,0,-0.069278627634,-0.0286802928895,1.023743,23.964786
5174697,60520.409016,r,0,0,0,0,0.170782819185,0,0.0526205484567,0,24.8765104161,0.051893814571915,1.13398915575,0,0.0242496784776,-0.0805948004127,1.023743,23.964786
38933261,60520.409016,r,0,0,0,0,-0.178765353243,0,0.602850246977,0,240.278729534,0.051893814571915,1.20280971422,0,0.0155715756118,-0.193643018603,1.023743,23.964786
5976939,60520.409016,r,0,0,0,0,0.0482837358039,0,0.220417940461,0,13.7823230678,0.051893814571915,1.1226595514,0,-0.0556770786643,-0.058313421905,1.023743,23.964786
2535585,60520.409016,r,0,0,0,0,0.179314457681,0,0.266420959472,0,27.5620946821,0.051893814571915,1.1453949937,0,0.00427220016718,0.00391929131001,1.023743,23.964786
13152642,60528.353616,i,0,0,0,0,0.0170959751985,0,0.0323744577637,0,22.7209937725,0.07625845385241842,1.00008137721,0,0.0206410046667,0.0653109923005,0.930467,23.546855
28927224,60528.353616,i,0,0,0,0,0.229242744396,0,0.114585763997,0,7.28494399779,0.07625845385241842,0.992681937232,0,0.0280278585851,-0.00394838303328,0.930467,23.546855
24573293,60528.353616,i,0,0,0,0,0.0877806669198,0,0.0487719706102,0,8.93018194299,0.07625845385241842,1.00750611753,0,-0.0464429408312,0.0129913492128,0.930467,23.546855
120117,60528.353616,i,0,0,0,0,0.100539456747,0,0.101322489736,0,844.997236292,0.07625845385241842,0.986514072619,0,0.000925630622078,-0.00309423846193,0.930467,23.546855
30737083,60528.353616,i,0,0,0,0,-0.0120692095175,0,0.0739623412076,0,35.2892045401,0.07625845385241842,1.07906463421,0,-0.115950189531,0.165559306741,0.930467,23.546855
35762883,60528.353616,i,0,0,0,0,0.0343629576223,0,0.290316234673,0,10.727282487,0.07625845385241842,0.981193783602,0,-0.0247466284782,-0.02264306508,0.930467,23.546855
409363,60528.353616,i,0,0,0,0,0.0982932600637,0,0.0993061240781,0,504.889005299,0.07625845385241842,0.996475438741,0,0.00703184260055,0.0103057585657,0.930467,23.546855
19707312,60528.353616,i,0,0,0,0,0.245876500107,0,-0.00089774119185,0,13.2194188137,0.07625845385241842,1.02763909835,0,0.0289857853204,-0.0700073540211,0.930467,23.546855
4786161,60528.353616,i,0,0,0,0,0.0764027924397,0,0.0693682290608,0,40.0065213206,0.07625845385241842,0.986918858811,0,-0.0159466005862,0.0122348843142,0.930467,23.546855
8238505,60528.353616,i,0,0,0,0,0.122157702319,0,0.0817435805803,0,69.1638812342,0.07625845385241842,0.997785020735,0,-0.000533825252205,0.000582556473091,0.930467,23.546855
49161272,60528.353616,i,0,0,0,0,0.137536205559,0,-0.175984669206,0,29.2404201721,0.07625845385241842,1.02331351522,0,-0.0839110612869,-0.0294684544206,0.930467,23.546855
5174697,60528.353616,i,0,0,0,0,0.125446796623,0,0.0846338560372,0,59.6741854119,0.07625845385241842,0.999030366312,0,0.0107361227274,-0.0357985049486,0.930467,23.546855
38933261,60528.353616,i,0,0,0,0,-0.163737506432,0,0.569822517082,0,321.313256818,0.07625845385241842,1.09720455488,0,0.0126680294052,-0.225899651647,0.930467,23.546855
5976939,60528.353616,i,0,0,0,0,0.0791410489725,0,0.150730723508,0,33.6951500468,0.07625845385241842,1.00024946995,0,-0.030839541927,-0.0323482826352,0.930467,23.546855
2535585,60528.353616,i,0,0,0,0,0.149345773775,0,0.201153359508,0,43.424919079,0.07625845385241842,1.03633623855,0,0.000342292245477,0.00653793988749,0.930467,23.546855
13152642,60528.371236,i,0,0,0,0,0.0187033552289,0,0.0331309823657,0,23.0480926899,0.07132313029952865,0.993355970021,0,0.0218759905547,0.0691444724798,0.896183,23.619499
28927224,60528.371236,i,0,0,0,0,0.228798454952,0,0.114169224038,0,7.31465229614,0.07132313029952865,0.971950376477,0,0.0301707964391,-0.00424716202542,0.896183,23.619499
24573293,60528.371236,i,0,0,0,0,0.0876864394807,0,0.0507198955288,0,8.92787618217,0.07132313029952865,0.973687067683,0,-0.049311183393,0.0137708531693,0.896183,23.619499
120117,60528.371236,i,0,0,0,0,0.101724946839,0,0.101931259081,0,850.162542173,0.07132313029952865,0.951415832075,0,0.000924174208194,-0.00296423723921,0.896183,23.619499
30737083,60528.371236,i,0,0,0,0,-0.0100306783806,0,0.0762078533526,0,35.5523227811,0.07132313029952865,1.06887019691,0,-0.123271360993,0.175596237183,0.896183,23.619499
35762883,60528.371236,i,0,0,0,0,0.0343354758686,0,0.28984411875,0,10.8492846802,0.07132313029952865,0.961611689293,0,-0.026651231572,-0.0243845675141,0.896183,23.619499
409363,60528.371236,i,0,0,0,0,0.0993121475918,0,0.0987090218869,0,504.061952084,0.07132313029952865,0.956193766677,0,0.00562217505649,0.00815890543163,0.896183,23.619499
19707312,60528.371236,i,0,0,0,0,0.245955258044,0,-0.00015533620065,0,13.1201714202,0.07132313029952865,0.986091619847,0,0.0310524739325,-0.0749942809343,0.896183,23.619499
4786161,60528.371236,i,0,0,0,0,0.0770240662919,0,0.0698374806258,0,39.8835242616,0.07132313029952865,0.96003846295,0,-0.0170619059354,0.0130813140422,0.896183,23.619499
8238505,60528.371236,i,0,0,0,0,0.122270795258,0,0.0824374430784,0,69.6988562892,0.07132313029952865,0.969612807462,0,-0.000545652059373,0.000482110102894,0.896183,23.619499
49161272,60528.371236,i,0,0,0,0,0.137408058937,0,-0.17534902495,0,29.0486563096,0.07132313029952865,1.00512098102,0,-0.0902135670185,-0.0316735096276,0.896183,23.619499
5174697,60528.371236,i,0,0,0,0,0.123109066376,0,0.0852529200032,0,59.097834773,0.07132313029952865,0.982415030123,0,0.0105663659051,-0.0353360772133,0.896183,23.619499
38933261,60528.371236,i,0,0,0,0,-0.162931913417,0,0.567059130646,0,324.825767552,0.07132313029952865,1.06092397595,0,0.0134764257818,-0.241263344884,0.896183,23.619499
5976939,60528.371236,i,0,0,0,0,0.0798625857116,0,0.150147316534,0,33.8367040908,0.07132313029952865,0.97059512983,0,-0.032337654382,-0.0339133217931,0.896183,23.619499
2535585,60528.371236,i,0,0,0,0,0.148082195846,0,0.198919475756,0,43.3996998527,0.07132313029952865,0.987146726087,0,0.000275528582279,0.00716363824904,0.896183,23.619499
13152642,60531.336983,r,0,0,0,0,-0.0302580923579,0,-0.00632821142205,0,6.22797799216,0.04658747746244855,1.12251210237,0,0.0251038148999,0.0784177407622,1.027302,24.081902
28927224,60531.336983,r,0,0,0,0,0.325037983084,0,0.124460872947,0,3.98467469151,0.04658747746244855,1.08796859516,0,0.0301526729017,-0.00744118588045,1.027302,24.081902
24573293,60531.336983,r,0,0,0,0,0.0693403546526,0,-0.0284701033667,0,3.91783745949,0.04658747746244855,1.13588925644,0,-0.0852309092879,0.023125782609,1.027302,24.081902
120117,60531.336983,r,0,0,0,0,0.0999697177197,0,0.102236394842,0,579.888795631,0.04658747746244855,1.07888275032,0,0.00125614798162,-0.00458424398676,1.027302,24.081902
30737083,60531.336983,r,0,0,0,0,-0.0767839436465,0,0.0369353705359,0,24.7028728041,0.04658747746244855,1.24012168432,0,-0.143032982945,0.198477894068,1.027302,24.081902
35762883,60531.336983,r,0,0,0,0,0.0219355350687,0,0.322785712439,0,8.46548531999,0.04658747746244855,1.09945137374,0,-0.0208708439022,-0.0194456893951,1.027302,24.081902
409363,60531.336983,r,0,0,0,0,0.0873716317956,0,0.0928793019776,0,325.544371732,0.04658747746244855,1.11354263004,0,0.018440425396,0.0274209100753,1.027302,24.081902
19707312,60531.336983,r,0,0,0,0,0.391942033518,0,-0.101680849111,0,6.35190547159,0.04658747746244855,1.14746863644,0,0.036687143147,-0.0862281918526,1.027302,24.081902
4786161,60531.336983,r,0,0,0,0,0.0465459047611,0,0.0296958632715,0,19.1529271416,0.04658747746244855,1.09935484583,0,-0.0281448122114,0.020308945328,1.027302,24.081902
8238505,60531.336983,r,0,0,0,0,0.15903690582,0,0.0506060584974,0,24.3601645425,0.04658747746244855,1.11625514972,0,-0.00146172184031,0.00341021176428,1.027302,24.081902
49161272,60531.336983,r,0,0,0,0,0.174888040519,0,-0.447883281811,0,14.9765235068,0.04658747746244855,1.1398694886,0,-0.0688258484006,-0.0284950509667,1.027302,24.081902
5174697,60531.336983,r,0,0,0,0,0.171483687648,0,0.051712247863,0,24.8604981344,0.04658747746244855,1.12554674094,0,0.0242204684764,-0.0804866552353,1.027302,24.081902
38933261,60531.336983,r,0,0,0,0,-0.179539438889,0,0.602244487583,0,240.824647055,0.04658747746244855,1.16993743276,0,0.0154756726697,-0.192431911826,1.027302,24.081902
5976939,60531.336983,r,0,0,0,0,0.0479892498996,0,0.220980542984,0,13.8021582451,0.04658747746244855,1.10894645788,0,-0.055374763906,-0.0579973235726,1.027302,24.081902
2535585,60531.336983,r,0,0,0,0,0.179664084502,0,0.268026286545,0,27.389157456,0.04658747746244855,1.15600357485,0,0.00425793323666,0.00387181155384,1.027302,24.081902
13152642,60531.348133,r,0,0,0,0,-0.0290273080392,0,-0.00540737100939,0,6.22414168963,0.044349425222896505,1.10940562039,0,0.0262968316674,0.0821129232645,0.999843,24.135355
28927224,60531.348133,r,0,0,0,0,0.325889231108,0,0.123944666337,0,3.99178358731,0.044349425222896505,1.06065064297,0,0.0318186618388,-0.0078456280753,0.999843,24.135355
24573293,60531.348133,r,0,0,0,0,0.0697343735287,0,-0.027286780008,0,3.93081914161,0.044349425222896505,1.11983174609,0,-0.0894529446959,0.0242608916014,0.999843,24.135355
120117,60531.348133,r,0,0,0,0,0.100114415283,0,0.102199375405,0,578.784602153,0.044349425222896505,1.06936265648,0,0.00126134243328,-0.00450727017596,0.999843,24.135355
30737083,60531.348133,r,0,0,0,0,-0.0761273795327,0,0.0385951632108,0,24.6479274784,0.044349425222896505,1.2055264405,0,-0.149697169662,0.207648321986,0.999843,24.135355
35762883,60531.348133,r,0,0,0,0,0.0216960385694,0,0.324215160051,0,8.39140059421,0.044349425222896505,1.08284736155,0,-0.0220130607486,-0.0205095205456,0.999843,24.135355
409363,60531.348133,r,0,0,0,0,0.0901869674569,0,0.0941642582928,0,321.354757427,0.044349425222896505,1.06818524331,0,0.0161815453321,0.0239978861064,0.999843,24.135355
19707312,60531.348133,r,0,0,0,0,0.388952107831,0,-0.101091881531,0,6.33303757324,0.044349425222896505,1.13037215305,0,0.0386718772352,-0.090898104012,0.999843,24.135355
4786161,60531.348133,r,0,0,0,0,0.0470449080908,0,0.0302518999126,0,19.1641717802,0.044349425222896505,1.08050226493,0,-0.0296120103449,0.0213728044182,0.999843,24.135355
